,Intensity P010693,Intensity P010694,Intensity P010695,Intensity P010738,Intensity P010739,Intensity P010740,Intensity P013127,Intensity P018020,Intensity P018021
ENSP00000006777.6;ENSP00000391232.1;ENSP00000314144.4,-0.0345377354147445,-0.03745672802663336,-6.48379492080973,0.01693000134634385,-0.0197052006104066,-3.8001517441099,-0.036034314113241095,2.06633758189352,-1.14619699001819
ENSP00000376295.3;ENSP00000007414.3;ENSP00000479827.1;ENSP00000463599.1,-4.20470224326811,-3.92075186517716,-0.0031075834113174,0.01693000134634385,-0.0197052006104066,0.00179516820305105,-0.036034314113241095,-5.91090680221249,0.0098163960729138
ENSP00000458770.1;ENSP00000007516.2;ENSP00000461693.1;ENSP00000454891.1,-0.0345377354147445,-0.03745672802663336,-0.0031075834113174,4.82898017389012,3.80557843413199,0.00179516820305105,-0.036034314113241095,-0.554951466618931,-3.82526086117531
ENSP00000371955.2;ENSP00000371959.4;ENSP00000371958.1;ENSP00000009180.4;ENSP00000482643.1;ENSP00000478288.1;ENSP00000440985.1,-0.0345377354147445,0.725002358078655,1.63410705570988,0.01693000134634385,-0.0197052006104066,2.76333961195455,0.701796771425638,0.02308484658801645,2.05023823639002
ENSP00000427788.1;ENSP00000009589.3;ENSP00000478703.1;ENSP00000429374.1;ENSP00000428146.1;ENSP00000428104.1;ENSP00000429049.1;ENSP00000427860.1;ENSP00000429333.1,5.996037007951,6.0858537695191,-0.0031075834113174,6.12737840098398,6.59319248260738,5.98107118124632,-0.036034314113241095,6.66093945491608,0.0098163960729138
ENSP00000379513.3;ENSP00000379512.1;ENSP00000379510.1;ENSP00000010404.2;ENSP00000442557.1;ENSP00000442970.1;ENSP00000438308.1;ENSP00000440443.1;ENSP00000437988.1;ENSP00000442767.1,1.13422849992279,-0.03745672802663336,-0.0031075834113174,0.01693000134634385,-0.0197052006104066,1.27460317833599,6.78857951023246,0.02308484658801645,0.0098163960729138
ENSP00000011619.3,-2.22700170045833,-0.152318970701913,-1.35043710370859,-1.0115682978038,-0.0197052006104066,-1.1234955724951,-4.19385587108559,0.02308484658801645,-0.29406208376782
ENSP00000011653.4;ENSP00000445167.1,-0.0345377354147445,0.534714593056215,-0.0031075834113174,-5.73666537364634,-0.0197052006104066,-0.771738539123827,-0.036034314113241095,0.02308484658801645,-3.56420445464597
ENSP00000444799.1;ENSP00000011898.5;ENSP00000384488.1,-3.30840935929829,-0.03745672802663336,-1.14892370051308,0.01693000134634385,-0.0197052006104066,-0.724453219734556,-0.036034314113241095,-1.87549451648208,0.0098163960729138
ENSP00000012049.4;ENSP00000387944.2;ENSP00000467813.1,-0.0345377354147445,-3.24857978310992,-4.47171250211882,0.01693000134634385,-0.0197052006104066,-5.94922821934015,-0.036034314113241095,0.02308484658801645,-1.94901907015153
ENSP00000434329.1;ENSP00000012443.4;ENSP00000375786.1;ENSP00000471730.1;ENSP00000481586.1;ENSP00000392262.1,-0.0345377354147445,1.7894240563095,0.868884804212612,3.50116405970319,-0.0197052006104066,2.38315289950569,2.24738215889635,0.02308484658801645,3.59070886645972
ENSP00000483908.1;ENSP00000013070.6;ENSP00000479570.1;ENSP00000391706.2;ENSP00000486093.1;ENSP00000452488.1;ENSP00000485983.1;ENSP00000451785.1;ENSP00000485686.1;ENSP00000451051.1;ENSP00000486968.1;ENSP00000451369.1;ENSP00000486462.1;ENSP00000451022.1;ENSP00000486939.1;ENSP00000450645.1,-0.0345377354147445,-1.69394359370392,-0.0031075834113174,-3.46203298736424,-0.0197052006104066,0.00179516820305105,-0.036034314113241095,-4.8020515877787,0.0098163960729138
ENSP00000013125.4;ENSP00000451980.1;ENSP00000451452.1;ENSP00000451926.1;ENSP00000452289.1,-2.32258156563593,-0.643574049089391,-0.0031075834113174,0.01693000134634385,-1.47981959724619,-0.491105904387961,-0.036034314113241095,-1.32110137160408,-1.04969779396387
ENSP00000014112.5;ENSP00000408096.1;ENSP00000349428.4;ENSP00000489604.1;ENSP00000342332.5;ENSP00000486218.1;ENSP00000465652.2;ENSP00000465451.1;ENSP00000468565.3;ENSP00000478414.1;ENSP00000466250.2;ENSP00000465825.1,4.40570394847425,-0.03745672802663336,6.08689780478157,5.4535896963394,4.09178839768374,4.65873590195816,5.2823737510847,0.02308484658801645,4.82079346661138
ENSP00000014930.4;ENSP00000441678.1;ENSP00000442020.1,1.75026289161358,2.05215610543237,-0.0031075834113174,6.61705554705874,3.25922162302728,4.62177765824459,-0.036034314113241095,0.02308484658801645,2.70742628218594
ENSP00000372924.3;ENSP00000019317.4;ENSP00000463693.1;ENSP00000411556.3,-2.75193766387956,-0.03745672802663336,-2.33665109301746,-5.23441226649279,-0.0197052006104066,-2.01757323454194,-0.866268595389666,0.818167871317069,0.0098163960729138
ENSP00000022615.4;ENSP00000429006.1;ENSP00000428519.1;ENSP00000430908.1,-1.39271720791211,-3.68292247581332,-1.87831573710148,0.01693000134634385,-0.0197052006104066,-2.87409199203741,-0.036034314113241095,0.02308484658801645,0.0098163960729138
ENSP00000349906.6;ENSP00000023939.5;ENSP00000400322.1;ENSP00000379220.3,-0.0345377354147445,-0.262833766790166,-3.2020102992466,-2.98848648627487,-5.0804797837292,0.00179516820305105,-0.036034314113241095,0.02308484658801645,1.47359287644635
ENSP00000396067.2;ENSP00000025008.5;ENSP00000430809.1,-0.0345377354147445,-2.67302429006849,-0.0031075834113174,-6.01630522119916,-0.0197052006104066,-5.93342567086832,-5.05292679073287,-1.97896382881689,0.0098163960729138
ENSP00000025301.2,-0.0345377354147445,-0.03745672802663336,-0.893625367515863,-5.76190031074545,-0.0197052006104066,0.00179516820305105,-0.036034314113241095,-1.51197654281827,0.0098163960729138
ENSP00000392270.2;ENSP00000025399.6;ENSP00000445814.1,-0.0345377354147445,-0.03745672802663336,-0.0031075834113174,5.15476543592967,4.48256379993838,3.69151027943744,3.57919555750227,0.02308484658801645,2.4470285753307
ENSP00000439650.1;ENSP00000413753.2;ENSP00000410434.1;ENSP00000386760.2;ENSP00000326674.5;ENSP00000026218.5;ENSP00000293874.2,-0.0345377354147445,-6.02959686149545,-3.79934498091471,0.01693000134634385,-0.0197052006104066,-5.39559846026476,-3.66086261508041,0.02308484658801645,0.0098163960729138
ENSP00000465085.1;ENSP00000034275.7;ENSP00000404837.1;ENSP00000341483.5;ENSP00000464774.1;ENSP00000468815.1;ENSP00000464705.1;ENSP00000466879.1;ENSP00000466761.1;ENSP00000466970.1;ENSP00000467560.1;ENSP00000466510.1,0.479172323395318,1.44600769330432,0.353476672506009,1.66119601986872,1.18472609354837,1.75685585136416,0.524362489717184,1.39969667492654,0.0098163960729138
ENSP00000037243.2;ENSP00000456773.1;ENSP00000455606.1;ENSP00000457448.1,-0.715966353968749,0.393240768013719,-0.0031075834113174,0.01693000134634385,-4.22963499246723,0.00179516820305105,-3.49952337911255,0.02308484658801645,0.0098163960729138
ENSP00000037869.3;ENSP00000397269.1;ENSP00000390840.1;ENSP00000391468.1,-0.988646001969265,-0.03745672802663336,-0.0031075834113174,0.0521523954890206,0.298121370827953,-1.47341695020867,-0.036034314113241095,0.02308484658801645,3.66045799241433
ENSP00000039007.4,-0.438628663383657,-0.03745672802663336,-0.687930428373722,0.01693000134634385,-0.0197052006104066,0.0168738185643953,-0.036034314113241095,0.02308484658801645,0.0098163960729138
ENSP00000039989.4;ENSP00000299240.5;ENSP00000473320.1;ENSP00000407314.2,-0.0345377354147445,-0.03745672802663336,-1.30220130081592,0.01693000134634385,-4.09436511838071,-6.07714737790816,-4.80712088679268,0.02308484658801645,-2.02266866826373
ENSP00000040663.5,-3.21679958489333,0.448659608369855,-0.0031075834113174,2.62715615481135,1.29710905768374,0.00179516820305105,2.7930325168905,1.28061556804347,-0.442405205902919
ENSP00000040738.5;ENSP00000420541.1;ENSP00000285908.5,-2.94363999302992,-0.03745672802663336,-1.50641991140392,-0.415788313335959,-2.67522027282825,0.128168695352663,-3.79117727720763,-0.017235625747194,0.0098163960729138
ENSP00000040877.1,-0.0345377354147445,-0.03745672802663336,-0.0031075834113174,-5.31724431705519,-0.0197052006104066,-4.17466667641478,-0.036034314113241095,1.25669791107527,0.0098163960729138
ENSP00000042381.4;ENSP00000368614.3;ENSP00000389456.2;ENSP00000400099.2;ENSP00000443568.3;ENSP00000454376.1;ENSP00000456893.1;ENSP00000456924.1;ENSP00000455795.2;ENSP00000457419.1,-0.486844203969792,-1.67379764577764,-1.97568261006815,-3.2567130243181,-0.0197052006104066,0.00179516820305105,-4.87457399849549,0.02308484658801645,0.0098163960729138
ENSP00000453887.1;ENSP00000044462.7;ENSP00000453802.1;ENSP00000453829.1;ENSP00000453080.1;ENSP00000453523.1;ENSP00000453621.1;ENSP00000402118.2;ENSP00000452936.1;ENSP00000453145.1;ENSP00000453323.1;ENSP00000452917.1;ENSP00000453758.1,4.27140087836909,4.43150874353174,5.379991160961,0.01693000134634385,3.99604961453795,4.30838932649695,4.82489105285652,1.35937366832385,0.0098163960729138
ENSP00000487460.1;ENSP00000046794.5;ENSP00000428871.1;ENSP00000430391.1,-0.0345377354147445,1.95436890479014,-0.576282246275788,0.413817226026254,-3.13978008465709,0.00179516820305105,-1.36540673155424,-5.40292559455777,-4.77493472388247
ENSP00000447654.1;ENSP00000376862.1;ENSP00000052754.5;ENSP00000449014.1;ENSP00000413723.2;ENSP00000447674.2;ENSP00000401021.1;ENSP00000449438.1;ENSP00000399815.2;ENSP00000446530.1;ENSP00000449408.1;ENSP00000448853.1;ENSP00000398514.2;ENSP00000448857.1;ENSP00000448057.1;ENSP00000448274.1,9.76721521331859,6.47316285902584,8.85902428434326,2.57983980893787,8.37389597320972,7.20178759285938,4.8310376630588,4.86649964687721,6.36777184693596
ENSP00000053468.3,-2.06169883065718,-0.738792134828536,-0.0031075834113174,1.54378426121541,-0.688322751077667,-1.86316058207064,-1.40123949549276,-4.30901347364449,0.0098163960729138
ENSP00000054666.6,-0.0345377354147445,-0.168718452931952,-0.0031075834113174,0.01693000134634385,1.03639596376007,2.11438484227094,-1.04679421147894,1.66916460491166,3.54696566118112
ENSP00000054950.3;ENSP00000436422.1;ENSP00000436482.1,2.63390171226957,2.5317971680873,-0.0031075834113174,5.72767613078461,4.1581453613985,4.06055915586118,-0.036034314113241095,4.40702373506824,0.0098163960729138
ENSP00000055077.3;ENSP00000275627.3;ENSP00000479768.1;ENSP00000420404.1;ENSP00000420392.2;ENSP00000420513.1;ENSP00000418899.1;ENSP00000419341.1;ENSP00000419827.1;ENSP00000420731.1;ENSP00000419320.1,-1.06712811222521,-0.03745672802663336,-1.76448550721245,-3.29921387958066,-0.0197052006104066,-1.25183269966971,-0.036034314113241095,0.02308484658801645,0.0098163960729138
ENSP00000055163.7;ENSP00000344546.4;ENSP00000412835.2;ENSP00000313006.6;ENSP00000383596.3;ENSP00000488727.1,-2.44072733277506,0.58256381919195,-1.01963146449019,0.01693000134634385,-0.0197052006104066,0.00179516820305105,-6.96338817874526,-0.419696511856291,1.12232603428934
ENSP00000056217.5;ENSP00000418745.1;ENSP00000418227.1;ENSP00000417979.1,-3.58072898508421,-0.03745672802663336,-1.61701804211262,-3.83237874063737,-0.0197052006104066,0.00179516820305105,-3.12371818812948,-2.58138008958464,-0.33296857748784
ENSP00000060969.5;ENSP00000358541.5,-0.0345377354147445,-1.94610721495259,-0.0031075834113174,0.01693000134634385,-0.0197052006104066,-3.32656450500808,-0.036034314113241095,0.02308484658801645,-0.326636494096871
ENSP00000066544.3;ENSP00000434614.1,-5.39031757202889,-0.711976240606131,-0.0031075834113174,-7.33085804628177,-0.0197052006104066,-2.09118366796503,-0.036034314113241095,0.02308484658801645,-3.72430610280945
ENSP00000386704.3;ENSP00000386777.3;ENSP00000427722.1;ENSP00000074304.5;ENSP00000387294.3;ENSP00000386329.1,1.73691401664008,0.664785581520611,-0.0031075834113174,-8.09728127822761,-0.0197052006104066,0.00179516820305105,-0.036034314113241095,0.318512963727009,-2.59545461186432
ENSP00000075120.7;ENSP00000443903.1;ENSP00000440492.1;ENSP00000407287.2;ENSP00000340450.5;ENSP00000482927.1;ENSP00000440480.1;ENSP00000379834.2;ENSP00000445929.1;ENSP00000438484.1;ENSP00000440750.1,-0.0345377354147445,-0.03745672802663336,2.34131514926313,0.01693000134634385,-0.0197052006104066,-2.57291589947797,-0.036034314113241095,0.02308484658801645,0.0098163960729138
ENSP00000075322.6;ENSP00000259486.6;ENSP00000429476.1;ENSP00000428304.1;ENSP00000429447.1,-0.0345377354147445,-1.15036906882126,-2.41809323474346,0.01693000134634385,-0.0197052006104066,-1.04469117538839,-0.036034314113241095,3.21182887600771,4.03655399013134
ENSP00000078429.3;ENSP00000465935.1;ENSP00000479797.1,2.89344646134879,-0.466960038636039,2.75795972466077,0.01693000134634385,3.01393754455042,0.00179516820305105,-0.036034314113241095,1.46798570394519,-2.20258061424374
ENSP00000404394.2;ENSP00000351326.3;ENSP00000448532.1;ENSP00000080059.7;ENSP00000369984.4;ENSP00000446538.1;ENSP00000482003.1;ENSP00000412155.1;ENSP00000389501.2;ENSP00000388561.1;ENSP00000449171.1;ENSP00000448305.1;ENSP00000397236.1;ENSP00000400811.1;ENSP00000410068.1;ENSP00000411058.1;ENSP00000396159.1,-1.17856438274601,-0.0381646150264103,-1.83527533719211,0.01693000134634385,-4.06601562805546,-1.04747373895822,-0.036034314113241095,-0.661811184791816,0.0098163960729138
ENSP00000081029.3;ENSP00000442137.1;ENSP00000445390.1,-0.396287957365008,-0.03745672802663336,-0.0031075834113174,1.26297967500929,-0.560613581217456,-1.97813267708973,0.514323749201676,0.837891941980519,0.374020179149777
ENSP00000447001.1;ENSP00000084795.5;ENSP00000449204.1;ENSP00000449610.1;ENSP00000446634.1;ENSP00000448899.1;ENSP00000470988.1;ENSP00000449067.1,3.68639386307533,4.1889676352515,4.37926882895687,2.51941125634827,2.40811168854763,2.78784065230654,4.04915338639139,5.61472463391668,2.85560890690096
ENSP00000155674.5;ENSP00000337358.4;ENSP00000382745.3,1.79484593235487,1.05913445255774,-1.50760548803958,2.78667251296685,1.70246400356525,0.456707776792559,3.21421576477816,0.353681919289482,0.0098163960729138
ENSP00000156109.5,-0.0345377354147445,0.947448972268287,-0.847546862112985,1.17346525998982,-0.0197052006104066,-0.513427407265745,-0.919487477001063,1.04094131057465,1.74947941745667
ENSP00000156471.5;ENSP00000445700.2;ENSP00000453278.1,-1.7587287415671,-0.03745672802663336,0.754341282666932,-6.01521245432584,-0.0197052006104066,-0.345914141216543,-2.49265068394978,0.02308484658801645,0.0098163960729138
ENSP00000156626.6;ENSP00000466436.1;ENSP00000351991.4;ENSP00000466230.1,0.769452404459845,-0.03745672802663336,-0.0031075834113174,0.01693000134634385,1.09431015758442,0.702108346399868,-0.036034314113241095,-3.67822487343347,0.0098163960729138
ENSP00000156825.2;ENSP00000412302.2;ENSP00000464718.1;ENSP00000466670.2;ENSP00000477547.1;ENSP00000484202.1,-3.96547054949205,-1.59793771057463,-3.22831555200845,-0.950293081199359,-2.55378579770144,0.00179516820305105,0.297004045461968,-0.65997260177468,-1.10321611852383
ENSP00000157600.3;ENSP00000396515.1;ENSP00000380542.3;ENSP00000400555.1;ENSP00000411222.2;ENSP00000405049.1,-0.0345377354147445,1.50269212843864,3.98524025045823,1.28096867274316,2.75584192840654,5.99132681197359,-1.68077565331855,-5.03695793917619,-1.24794888053074
ENSP00000487367.1;ENSP00000157812.1;ENSP00000485851.1;ENSP00000413869.1,-0.0345377354147445,-0.03745672802663336,-0.0031075834113174,6.118087598627,3.97348970918831,4.11998045843077,4.06184512327364,0.02308484658801645,2.80655786005664
ENSP00000158771.4;ENSP00000459072.1;ENSP00000459083.1;ENSP00000458296.1;ENSP00000460671.1;ENSP00000459154.1;ENSP00000458448.1;ENSP00000461603.1;ENSP00000467794.1;ENSP00000485763.1;ENSP00000419399.1;ENSP00000483693.2;ENSP00000384744.3,-5.2524011165285,-0.354405864823836,1.30957481038435,-5.33887874079222,-0.0197052006104066,0.00179516820305105,-1.21200299557951,-1.49090531416211,0.0098163960729138
ENSP00000160298.3;ENSP00000416797.1,-0.0345377354147445,-2.5034844331376,-0.0031075834113174,0.990822672426408,-0.0197052006104066,-2.85001036903218,-0.036034314113241095,-0.224763175146297,0.687342293601652
ENSP00000384709.3;ENSP00000161559.6;ENSP00000384083.1;ENSP00000471918.1;ENSP00000244291.6;ENSP00000351165.2;ENSP00000472633.1;ENSP00000471566.1,-0.0345377354147445,-0.03745672802663336,-0.0031075834113174,0.01693000134634385,-0.0197052006104066,-4.56699106552087,-0.036034314113241095,0.02308484658801645,0.0098163960729138
ENSP00000161863.4;ENSP00000423101.1;ENSP00000426644.1;ENSP00000422916.1,-0.0345377354147445,-0.774958526207747,0.520217651824606,0.01693000134634385,-4.33982401292402,-5.23198529133765,-0.036034314113241095,-2.18667688960347,-1.25443772655162
ENSP00000467649.1;ENSP00000476205.1;ENSP00000404208.2;ENSP00000467300.2;ENSP00000162044.7;ENSP00000467793.1,-2.10490241049147,-4.93602670390661,-0.0031075834113174,0.01693000134634385,-0.0197052006104066,-3.96946966032534,-0.036034314113241095,-5.02942691772639,0.0098163960729138
ENSP00000162330.5;ENSP00000377072.6;ENSP00000440415.2;ENSP00000443841.2;ENSP00000392708.3;ENSP00000377074.2;ENSP00000391669.3;ENSP00000440370.2;ENSP00000454702.1;ENSP00000458088.1;ENSP00000456929.1;ENSP00000455810.1;ENSP00000456625.1,-1.12298703485113,-0.03745672802663336,-0.0031075834113174,-2.44711782254561,-0.0197052006104066,-0.62763384069595,-0.036034314113241095,0.02308484658801645,-3.80965989240704
ENSP00000163416.2;ENSP00000452601.1,-3.13579007921015,-0.0236865071409973,2.06873925769469,0.01693000134634385,-0.0197052006104066,-0.15091769452328,0.183841236077143,2.69189864716843,4.47847630170728
ENSP00000164133.2;ENSP00000437088.1;ENSP00000436136.1,-1.58671722604196,-3.33680267093552,-0.0031075834113174,0.01693000134634385,-3.79879070107188,-1.81951852129274,-2.22058379177545,-1.99762448962123,0.0098163960729138
ENSP00000164139.3,2.70293843820196,2.11246427854369,-2.13976751335299,-1.05239513655739,2.70536213290676,0.00179516820305105,-2.89053273895941,-4.12592746735095,0.0098163960729138
ENSP00000362466.1;ENSP00000168148.3,-2.83758481598888,-0.03745672802663336,3.22379142196098,-1.60715366150746,-5.72255092098328,0.00179516820305105,-0.036034314113241095,0.02308484658801645,0.0098163960729138
ENSP00000168216.6;ENSP00000364453.5;ENSP00000364447.4,4.73084059041748,4.89744016696673,4.30681303342422,8.03105316270834,5.6708725800436,4.3956200454516,7.68629562669224,0.02308484658801645,5.92197077909034
ENSP00000389337.1;ENSP00000169298.3;ENSP00000412221.2;ENSP00000390793.1;ENSP00000407631.1;ENSP00000411518.1;ENSP00000415886.1;ENSP00000414504.1;ENSP00000388789.1;ENSP00000416163.1;ENSP00000399525.1;ENSP00000388928.1;ENSP00000412821.1;ENSP00000403063.1,-0.0345377354147445,-1.10803466445098,-0.0031075834113174,1.8300691373643,-0.0197052006104066,-5.39819892668979,1.89597805606232,-1.31286032075764,0.0098163960729138
ENSP00000169551.6;ENSP00000464228.1;ENSP00000462028.1,-0.0345377354147445,-0.03745672802663336,-3.15649397657607,0.01693000134634385,-0.0197052006104066,-4.29967581286664,-1.57871223062786,0.02308484658801645,0.0098163960729138
ENSP00000397983.1;ENSP00000170447.7;ENSP00000396340.1,-0.0345377354147445,-0.0900804964654718,-0.0031075834113174,-1.11580564877473,-0.0197052006104066,0.967280414022465,-1.68102170005589,-1.58196794075517,0.0098163960729138
ENSP00000170564.1;ENSP00000467632.1,-0.0345377354147445,-3.21128234787385,-3.79839988095239,-2.17669174736914,-0.0197052006104066,-4.5681130831249,-6.40386671859165,0.02308484658801645,0.0098163960729138
ENSP00000171887.4,8.94920150148562,-0.03745672802663336,-0.0031075834113174,4.83000316297121,8.01707599635752,6.90834712782803,3.90413815398307,0.02308484658801645,0.0098163960729138
ENSP00000421731.1;ENSP00000172229.3,-0.0345377354147445,-2.01852838372575,-0.0031075834113174,-2.48239000439328,0.245380542021216,-4.0660951052624,-0.036034314113241095,-2.78241474382443,0.0098163960729138
ENSP00000173527.5;ENSP00000421273.1,-0.0345377354147445,2.89485710649618,2.37646929048288,6.84602844305446,4.28407930439426,3.05239853479656,-0.036034314113241095,3.50783214763944,3.00966141574195
ENSP00000430616.1;ENSP00000428787.1;ENSP00000380132.3;ENSP00000174653.3;ENSP00000428279.1;ENSP00000429435.1;ENSP00000431918.1;ENSP00000429037.1;ENSP00000429804.1,-0.0345377354147445,-0.03745672802663336,-6.74386311940783,0.01693000134634385,-0.0197052006104066,-1.9412421003993,-5.88103242768749,2.15887999605875,1.28670267956963
ENSP00000414901.1;ENSP00000406994.1;ENSP00000377846.3;ENSP00000377845.3;ENSP00000175506.4;ENSP00000414379.1;ENSP00000408472.1;ENSP00000401651.1;ENSP00000400422.1;ENSP00000394242.1;ENSP00000402350.1;ENSP00000408797.1,-4.43591890397333,-0.912104442678036,-0.0031075834113174,0.01693000134634385,-0.336430318645832,0.00179516820305105,-0.036034314113241095,0.941782368985887,0.0098163960729138
ENSP00000387031.2;ENSP00000310092.5;ENSP00000175756.5,-0.0345377354147445,-0.03745672802663336,-0.0031075834113174,-6.50623325081602,-2.02356863592604,0.00179516820305105,-0.036034314113241095,-4.04815768831754,-1.9469710444136
ENSP00000463637.1;ENSP00000378942.2;ENSP00000176643.6;ENSP00000461916.1;ENSP00000345774.4;ENSP00000486085.1;ENSP00000464153.1;ENSP00000458942.1;ENSP00000464453.1;ENSP00000463128.1;ENSP00000462964.1;ENSP00000395845.2;ENSP00000486283.1;ENSP00000458397.1;ENSP00000462933.1;ENSP00000466814.1;ENSP00000433718.1,3.09057339720538,-0.03745672802663336,-1.12211321550891,4.5639967825077,3.10406396282574,0.00179516820305105,6.88010452509505,1.89641258045121,-1.74985818168861
ENSP00000176763.5;ENSP00000428806.1,-1.80947117977997,4.36611952021366,1.9203568598457,0.142646344394766,0.283643447132299,0.00179516820305105,0.476560941169797,0.02308484658801645,0.387906636329518
ENSP00000179259.4;ENSP00000488928.1,-1.09355762999881,-0.03745672802663336,-0.758548719073115,0.01693000134634385,-1.34713438079573,0.00179516820305105,-2.08608698994231,-1.24006398563802,0.0098163960729138
ENSP00000181383.4;ENSP00000400714.3,-3.09821734507311,-4.15796065124618,5.08286764830554,0.202906096535621,0.794375387432996,0.750174647743307,-1.49113983887229,-3.3554170924703,0.0098163960729138
ENSP00000181839.4,-0.0345377354147445,-0.557879339161758,-0.0031075834113174,-4.34729564416983,-0.0197052006104066,0.00179516820305105,-0.036034314113241095,-2.22361609472778,0.0098163960729138
ENSP00000184266.2;ENSP00000419128.1;ENSP00000419578.1;ENSP00000417755.1;ENSP00000417714.1,3.71691774329698,-0.03745672802663336,1.62994442435639,0.01693000134634385,2.42284593358075,1.3880544394361,3.54516987759269,0.02308484658801645,3.28215980137356
