,Intensity P010693,Intensity P010694,Intensity P010695,Intensity P010738,Intensity P010739,Intensity P010740,Intensity P013127,Intensity P018020,Intensity P018021
ENSP00000458770.1;ENSP00000007516.2;ENSP00000461693.1;ENSP00000454891.1,-1.4632820020955097,-2.3692799818645818,-0.5436554210619329,4.82898017389012,3.80557843413199,-3.295708121085324,-1.6151643985465545,-0.554951466618931,-3.82526086117531
ENSP00000371955.2;ENSP00000371959.4;ENSP00000371958.1;ENSP00000009180.4;ENSP00000482643.1;ENSP00000478288.1;ENSP00000440985.1,0.8955441224636743,0.725002358078655,1.63410705570988,1.8047311583209555,2.714862940298322,2.76333961195455,0.701796771425638,0.9297921117206581,2.05023823639002
ENSP00000427788.1;ENSP00000009589.3;ENSP00000478703.1;ENSP00000429374.1;ENSP00000428146.1;ENSP00000428104.1;ENSP00000429049.1;ENSP00000427860.1;ENSP00000429333.1,5.996037007951,6.0858537695191,4.305844054006712,6.12737840098398,6.59319248260738,5.98107118124632,4.740622131494206,6.66093945491608,4.125707022846145
ENSP00000379513.3;ENSP00000379512.1;ENSP00000379510.1;ENSP00000010404.2;ENSP00000442557.1;ENSP00000442970.1;ENSP00000438308.1;ENSP00000440443.1;ENSP00000437988.1;ENSP00000442767.1,1.13422849992279,1.363245291463217,1.5968175322349296,0.33498550125236415,0.9928975977649939,1.27460317833599,6.78857951023246,-0.005528978383486027,0.19423424321857582
ENSP00000011619.3,-2.22700170045833,-0.152318970701913,-1.35043710370859,-1.0115682978038,-2.803734059922089,-1.1234955724951,-4.19385587108559,-1.342067494906405,-0.29406208376782
ENSP00000011653.4;ENSP00000445167.1,-1.577303650794331,0.534714593056215,0.10521367812697502,-5.73666537364634,-0.9194429618014606,-0.771738539123827,-0.7516922823239665,-0.5232337093514281,-3.56420445464597
ENSP00000444799.1;ENSP00000011898.5;ENSP00000384488.1,-3.30840935929829,-2.456740839320852,-1.14892370051308,0.14233026233030427,-0.08720191207676926,-0.724453219734556,-2.2795727403145976,-1.87549451648208,-1.2883993156505087
ENSP00000012049.4;ENSP00000387944.2;ENSP00000467813.1,-1.5939020174311218,-3.24857978310992,-4.47171250211882,-1.162674461254516,-1.7186555179939957,-5.94922821934015,-1.1711348776910022,-1.1182789308838919,-1.94901907015153
ENSP00000434329.1;ENSP00000012443.4;ENSP00000375786.1;ENSP00000471730.1;ENSP00000481586.1;ENSP00000392262.1,1.2981785102621348,1.7894240563095,0.868884804212612,3.50116405970319,2.004413956261458,2.38315289950569,2.24738215889635,1.3001973418160897,3.59070886645972
ENSP00000483908.1;ENSP00000013070.6;ENSP00000479570.1;ENSP00000391706.2;ENSP00000486093.1;ENSP00000452488.1;ENSP00000485983.1;ENSP00000451785.1;ENSP00000485686.1;ENSP00000451051.1;ENSP00000486968.1;ENSP00000451369.1;ENSP00000486462.1;ENSP00000451022.1;ENSP00000486939.1;ENSP00000450645.1,-1.5795975213716518,-1.69394359370392,-3.428943312745704,-3.46203298736424,-2.4446127448521944,-3.2884426510024705,-2.60249311039172,-4.8020515877787,0.2550613429256201
